ID_UNICO,ingresos_jovenes,SEXO,EDAD,INFORMAL,REGION,NIVEL_EDUCATIVO,INTERNET,SEGURO_SALUD,mesestrab_antiguedad
017772_090_11_04,1415,0,21,0,Costa,1,1,1,1
017772_091_11_04,160,0,19,1,Costa,1,1,1,1
017772_091_11_05,240,0,17,1,Costa,1,1,1,1
017772_092_11_03,200,0,23,1,Costa,2,1,1,1
017772_092_11_04,1360,0,19,1,Costa,1,1,1,1
017773_081_11_04,480,1,27,1,Costa,1,1,1,36
017773_084_11_03,960,0,27,1,Costa,1,1,1,12
017773_211_11_05,640,0,20,1,Costa,2,1,0,2
017773_211_11_06,750,0,16,1,Costa,1,1,1,2
017774_210_11_04,844,1,18,0,Costa,1,1,1,1
017774_211_11_02,714,0,18,0,Costa,1,1,1,8
017774_212_11_03,1044,0,28,0,Costa,1,1,1,24
017774_559_11_03,880,1,20,1,Costa,1,1,1,6
017775_033_11_03,855,0,16,1,Costa,1,1,1,48
017775_039_11_04,1065,1,24,1,Costa,2,1,0,17
017775_039_11_05,111,0,22,1,Costa,2,1,0,12
017776_061_11_04,1218,0,21,0,Costa,1,0,1,1
017776_063_11_02,896,1,20,0,Costa,2,1,1,1
017776_063_11_03,720,1,19,1,Costa,2,1,1,4
017776_064_11_03,1044,0,20,0,Costa,1,1,1,1
017776_441_11_07,2160,0,28,1,Costa,1,1,1,60
017776_443_11_03,375,0,27,1,Costa,2,1,1,96
017777_408_11_03,1044,0,22,0,Costa,1,1,1,1
017777_409_11_03,720,0,23,1,Costa,1,1,1,60
017777_410_11_01,1080,0,26,1,Costa,2,1,1,48
017778_017_11_02,225,1,22,0,Costa,2,1,1,5
017779_007_11_03,598,0,19,0,Costa,1,1,1,3
017780_019_11_01,1504,0,25,0,Costa,1,1,1,7
017780_020_11_01,1408,0,27,0,Costa,1,1,1,48
017781_073_11_03,400,0,18,1,Costa,2,1,1,12
017781_206_11_03,300,0,19,1,Costa,1,1,1,3
017781_206_11_06,640,0,20,1,Costa,1,1,1,48
017781_208_11_03,302,1,26,1,Costa,1,1,1,2
017782_406_11_03,1392,1,27,0,Costa,1,1,1,72
017782_407_11_03,1460,0,26,1,Costa,1,1,1,14
017783_095_11_03,840,0,24,1,Costa,1,1,0,24
017783_095_11_05,1000,0,27,1,Costa,2,1,0,24
017783_095_11_06,482,1,21,1,Costa,1,1,1,36
017785_114_11_01,66,0,29,1,Sierra,1,1,1,108
017785_115_11_01,975,0,24,0,Sierra,1,1,1,1
017785_115_11_02,1220,1,19,0,Sierra,1,1,1,1
017785_116_11_07,2454,0,27,0,Sierra,2,1,1,36
017786_045_11_01,57,0,28,1,Sierra,1,1,1,72
017786_046_11_03,240,0,15,1,Sierra,1,0,1,1
017786_047_11_02,720,0,24,1,Sierra,2,1,1,1
017786_047_11_03,100,0,19,1,Sierra,1,1,1,12
017786_153_11_03,720,0,20,1,Sierra,1,1,1,1
017786_153_11_04,720,0,18,1,Sierra,1,0,1,1
017786_154_11_04,600,0,16,1,Sierra,1,1,1,24
017786_155_11_03,300,1,20,1,Sierra,1,1,1,1
017788_016_11_01,1280,0,20,1,Sierra,1,1,1,1
017788_070_11_06,181,0,25,0,Sierra,2,1,1,72
017788_070_11_09,1044,0,23,0,Sierra,1,1,1,1
017788_096_11_03,1000,0,18,1,Sierra,1,1,1,3
017789_097_11_02,1090,0,23,1,Costa,2,1,1,7
017791_024_11_02,360,0,22,0,Costa,2,1,1,6
017791_024_11_03,2748,0,27,0,Costa,2,1,1,72
017791_200_11_03,1200,0,25,1,Costa,2,1,1,11
017797_041_11_04,3050,1,27,0,Costa,2,1,1,48
017797_129_11_01,3030,1,27,0,Costa,2,1,1,30
017798_072_11_03,1280,0,26,0,Costa,1,1,1,1
017799_084_11_03,300,0,23,0,Costa,2,1,1,12
017799_162_11_03,1670,0,29,0,Costa,2,1,1,36
017800_051_11_03,1025,1,24,1,Costa,2,1,0,10
017800_069_11_03,545,1,22,0,Costa,1,1,1,30
017800_087_11_02,1500,1,29,1,Costa,2,1,0,8
017800_124_11_04,403,0,22,1,Costa,2,1,1,1
017803_013_11_03,870,1,22,1,Costa,1,1,1,32
017803_013_11_04,571,0,24,0,Costa,2,1,1,60
017803_062_11_04,200,0,27,1,Costa,1,1,1,96
017804_007_11_01,1200,1,25,1,Costa,2,1,0,6
017805_205_11_02,3000,0,24,1,Costa,2,1,1,41
017805_205_11_04,1044,0,28,0,Costa,2,1,1,1
017805_228_11_01,161,1,22,1,Costa,2,1,1,1
017806_079_11_02,240,1,22,1,Costa,2,1,1,3
017807_078_11_02,1131,1,29,0,Costa,2,1,1,18
017808_091_11_03,870,0,21,0,Costa,1,1,1,2
017808_109_11_03,895,1,20,1,Costa,2,1,0,1
017808_141_11_02,820,0,24,1,Costa,2,1,0,12
017810_112_11_02,1025,1,28,0,Costa,2,1,1,48
017810_112_11_03,2258,1,26,0,Costa,2,1,1,12
017811_095_11_01,1400,1,23,0,Costa,2,1,1,24
017811_116_11_04,1034,1,29,1,Costa,1,1,0,12
017811_116_11_05,1000,1,26,0,Costa,2,1,1,9
017811_158_11_04,1120,0,23,0,Costa,2,1,1,1
017812_081_11_04,1170,1,29,0,Costa,2,1,1,11
017812_101_11_03,2080,1,25,1,Costa,2,1,1,2
017813_012_11_03,868,1,24,0,Costa,2,1,1,49
017813_012_11_04,550,1,21,1,Costa,2,1,1,1
017813_012_11_05,800,0,18,1,Costa,1,1,1,12
017813_045_11_02,1566,0,28,0,Costa,1,1,1,96
017813_079_11_03,1740,1,27,0,Costa,2,1,1,72
017813_112_11_01,1300,1,23,1,Costa,1,1,1,17
017814_012_11_02,820,0,17,1,Costa,1,1,0,10
017814_105_11_02,900,0,22,0,Costa,1,1,1,3
017815_005_11_03,1800,1,29,1,Costa,2,1,0,18
017816_063_11_02,940,1,19,0,Costa,2,1,1,3
017816_115_11_05,1790,0,29,0,Costa,2,1,1,24
017816_115_11_06,1215,1,27,1,Costa,2,1,1,6
017816_132_11_02,1050,0,23,1,Costa,2,1,1,3
017817_071_11_03,25,1,16,1,Costa,1,1,0,24
017817_158_11_03,975,1,25,0,Costa,2,1,1,12
017818_095_11_04,504,1,22,1,Costa,1,1,1,12
017818_125_11_04,1400,1,28,1,Costa,2,1,1,1
017819_085_11_06,650,1,29,1,Costa,2,1,0,3
017819_085_11_09,948,0,22,1,Costa,1,1,1,24
017819_105_11_03,1760,0,26,1,Costa,1,1,0,13
017819_105_11_04,1145,1,24,1,Costa,2,1,1,4
017819_105_11_07,133,1,20,1,Costa,1,1,1,12
017819_123_11_03,892,0,24,0,Costa,1,1,1,3
017820_022_11_04,840,0,25,1,Costa,2,1,1,6
017820_022_11_05,792,1,23,0,Costa,2,1,1,48
017821_019_11_05,201,0,15,1,Costa,1,1,1,1
017822_009_11_02,1600,0,25,1,Costa,2,1,0,60
017822_049_11_01,1120,1,21,1,Costa,2,1,1,6
017822_103_11_03,59,0,26,1,Costa,1,1,0,12
017822_103_11_04,1200,1,24,1,Costa,1,1,1,24
017823_061_11_04,1025,1,21,0,Costa,2,1,1,6
017824_056_11_03,1610,0,21,0,Costa,2,1,1,4
017825_074_11_04,1370,1,26,1,Costa,2,1,1,1
017825_084_11_03,230,0,24,1,Costa,1,1,1,12
017825_094_11_05,1240,0,28,1,Costa,1,1,1,15
017826_068_11_03,2260,0,23,1,Costa,1,1,1,13
017826_068_11_04,775,1,25,1,Costa,2,1,1,12
017826_068_11_05,2040,0,25,1,Costa,1,1,1,12
017827_043_11_02,910,0,20,1,Costa,1,1,1,7
017827_059_11_07,280,1,28,1,Costa,1,0,1,4
017827_059_11_09,950,0,24,0,Costa,2,1,1,12
017828_070_12_06,420,0,26,1,Costa,2,1,1,12
017828_070_12_07,1306,1,25,0,Costa,2,1,1,10
017828_070_12_08,1000,1,20,1,Costa,2,1,1,12
017828_070_22_01,1400,1,29,1,Costa,2,1,1,72
017829_012_11_02,1955,0,28,0,Costa,2,1,1,24
017829_028_11_03,2800,0,26,1,Costa,2,1,0,12
017829_028_11_04,725,0,23,1,Costa,2,1,0,10
017829_060_11_02,1080,1,27,1,Costa,2,1,1,2
017829_076_11_02,1800,1,23,1,Costa,2,1,1,34
017829_123_23_02,1280,0,21,1,Costa,2,1,0,24
017830_009_11_01,2935,0,29,0,Costa,2,1,1,60
017830_009_11_03,1515,0,25,0,Costa,2,1,1,12
017830_050_11_04,1115,0,23,1,Costa,2,1,0,24
017831_025_11_03,900,0,21,1,Costa,1,1,1,15
017831_057_11_02,540,0,21,1,Costa,2,1,1,6
017832_077_11_05,800,1,18,1,Costa,1,1,1,1
017835_036_11_02,540,0,28,1,Costa,1,1,1,60
017835_036_11_03,270,0,26,1,Costa,1,1,1,36
017835_036_11_04,780,0,16,1,Costa,1,1,1,10
017835_044_11_01,1000,1,29,1,Costa,1,1,1,18
017835_071_11_01,1590,1,26,0,Costa,2,1,1,6
017835_071_11_02,1000,0,27,0,Costa,1,1,1,24
017835_071_11_03,775,0,24,0,Costa,1,1,1,18
017836_023_11_01,2700,0,27,1,Costa,1,1,0,48
017836_023_11_05,2250,0,21,1,Costa,1,1,0,7
017836_032_11_07,1325,1,19,1,Costa,1,1,1,4
017836_090_11_02,680,1,28,1,Costa,2,1,1,6
017838_032_11_01,2525,1,27,0,Costa,2,1,1,3
017839_119_11_02,2940,0,28,1,Costa,2,1,1,12
017839_119_11_03,1050,1,24,1,Costa,2,1,1,2
017839_141_11_02,2959,1,29,0,Costa,2,1,1,8
017840_024_11_04,1025,0,26,1,Costa,2,1,0,24
017840_066_11_03,1300,0,24,1,Costa,1,1,0,24
017842_336_11_02,1740,1,25,0,Costa,2,1,1,36
017843_019_11_03,200,0,25,1,Costa,2,1,0,1
017843_082_11_01,4870,0,24,0,Costa,2,1,1,35
017843_082_11_02,1025,1,22,1,Costa,2,1,1,4
017843_121_11_03,4420,0,28,0,Costa,2,1,1,36
017844_072_11_02,1000,0,25,1,Costa,2,1,0,4
017845_123_11_02,5000,0,27,1,Costa,2,1,0,12
017845_173_11_03,850,0,24,1,Costa,2,1,0,3
017846_015_11_06,1500,0,27,1,Costa,1,1,0,6
017846_030_11_02,30,1,22,1,Costa,2,1,1,1
017847_064_11_03,960,0,25,0,Costa,1,1,1,6
017847_112_11_03,1025,0,26,1,Costa,2,1,1,8
017847_159_11_01,7900,0,29,0,Costa,2,1,1,72
017848_009_11_02,1400,1,29,1,Costa,2,1,1,55
017848_024_11_03,5875,0,28,1,Costa,2,1,1,24
017848_084_11_03,2700,1,26,0,Costa,2,1,1,6
017849_046_11_02,385,0,24,0,Costa,2,1,1,3
017849_145_11_02,125,0,22,1,Costa,2,1,0,36
017849_160_11_01,1555,0,28,1,Costa,2,1,1,72
017850_070_11_04,2280,0,27,1,Costa,2,1,1,30
017853_079_11_02,960,0,23,1,Costa,1,1,0,3
017853_117_11_01,600,1,22,1,Costa,2,1,1,6
017854_033_11_02,960,0,19,1,Costa,1,1,1,1
017854_044_11_03,1200,1,22,1,Costa,2,1,1,24
017856_080_11_04,1050,0,20,0,Costa,2,1,1,18
017857_034_11_03,535,0,23,0,Costa,1,1,1,24
017858_005_11_03,500,1,20,1,Costa,2,1,0,1
017858_034_11_03,1025,1,26,1,Costa,2,1,0,3
017859_008_11_03,3680,0,21,1,Costa,2,1,1,1
017859_094_11_03,1280,1,23,0,Costa,2,1,1,24
017859_094_11_04,880,0,18,1,Costa,1,1,0,24
017859_094_11_05,1100,0,22,1,Costa,2,1,0,36
017860_025_11_01,2200,0,25,1,Costa,1,1,0,30
017861_017_11_03,1220,0,24,1,Costa,2,1,0,5
017861_040_11_01,3588,0,29,0,Costa,2,1,1,62
017861_040_11_02,1296,1,27,0,Costa,2,1,1,96
017861_236_11_03,925,0,24,0,Costa,2,1,1,1
017863_017_11_04,5000,0,25,1,Costa,2,1,1,36
017863_017_11_05,892,1,27,0,Costa,2,1,1,36
017863_135_11_01,1375,0,25,0,Costa,1,1,1,45
017864_064_11_03,1000,0,22,1,Costa,1,1,0,12
017864_064_11_04,1010,1,22,0,Costa,1,1,1,24
017864_090_11_01,4350,0,28,0,Costa,2,1,1,18
017864_112_11_02,60,0,29,1,Costa,1,1,1,12
017864_154_11_04,1100,1,20,1,Costa,2,1,1,1
017865_086_11_02,1500,1,23,1,Costa,2,1,0,1
017865_109_11_02,550,0,25,1,Costa,1,1,1,13
017865_109_11_03,460,0,19,1,Costa,1,1,1,1
017865_151_44_01,795,0,29,0,Costa,1,1,1,17
017865_151_44_02,45,1,28,1,Costa,1,1,1,24
017866_248_11_04,2400,0,25,1,Costa,2,1,1,24
017868_068_12_02,900,0,20,1,Costa,1,1,0,1
017868_068_22_07,860,1,25,0,Costa,1,1,1,1
017869_107_11_03,1560,0,26,0,Costa,2,1,1,36
017870_050_11_03,540,1,17,1,Costa,1,1,1,3
017872_016_11_03,1025,1,22,1,Costa,2,1,1,2
017872_046_12_02,440,1,28,1,Costa,1,1,1,84
017872_063_11_03,415,1,24,1,Costa,2,1,0,24
017872_079_11_03,1020,1,20,1,Costa,1,1,1,7
017873_045_11_03,1080,0,26,1,Costa,1,1,1,2
017874_047_11_05,1360,1,24,1,Costa,2,1,1,36
017874_064_11_04,1540,0,29,1,Costa,1,1,1,120
017874_081_11_01,240,1,26,1,Costa,1,1,0,2
017877_010_22_01,900,1,28,1,Costa,1,1,1,2
017877_062_11_03,550,1,20,1,Costa,2,1,0,2
017878_014_11_07,950,1,20,0,Costa,2,1,1,14
017878_086_11_03,1010,1,25,0,Costa,2,1,1,6
017878_086_11_04,1080,0,23,0,Costa,1,1,1,42
017878_099_11_03,1120,0,21,1,Costa,1,1,1,1
017880_027_11_02,400,0,19,1,Costa,1,1,0,2
017880_091_11_03,700,0,25,1,Costa,1,1,1,48
017880_091_11_05,1200,0,26,1,Costa,1,1,1,96
017881_010_11_03,1125,0,25,0,Costa,2,1,1,24
017881_010_11_04,1320,0,24,1,Costa,2,1,0,12
017881_038_11_03,3780,0,29,0,Costa,2,1,1,5
017881_038_11_04,1100,1,26,0,Costa,2,1,1,19
017881_057_11_02,2330,1,24,1,Costa,1,1,1,51
017882_028_11_02,240,1,24,1,Costa,1,1,1,12
017882_033_11_06,1720,0,22,1,Costa,1,0,1,1
017883_018_11_06,1025,1,23,1,Costa,2,1,1,10
017883_026_11_04,600,1,29,1,Costa,2,1,1,36
017883_044_11_03,930,0,26,1,Costa,1,1,1,60
017885_165_11_02,600,0,19,1,Costa,1,1,0,4
017886_001_11_02,1500,1,28,0,Costa,2,1,1,108
017887_142_11_02,2380,0,25,0,Costa,2,1,1,17
017888_016_11_02,1025,0,23,1,Costa,1,1,1,36
017888_016_11_03,1131,1,22,0,Costa,2,1,1,35
017888_034_11_03,800,0,22,1,Costa,1,1,0,18
017888_034_11_06,1480,0,27,0,Costa,2,1,1,20
017888_086_11_03,2290,1,28,1,Costa,2,1,1,18
017888_086_11_04,3629,0,26,0,Costa,1,1,0,3
017888_086_11_05,1260,0,29,1,Costa,2,1,0,18
017892_023_11_03,650,1,29,0,Costa,2,1,0,108
017892_023_11_06,3200,0,25,0,Costa,2,1,1,2
017892_023_11_07,2000,1,22,0,Costa,2,1,1,3
017893_005_11_03,1500,0,29,1,Costa,1,1,0,36
017893_005_11_04,1100,0,22,0,Costa,1,1,1,18
017893_084_11_03,1400,1,23,1,Costa,2,1,0,36
017894_032_11_02,1600,1,28,1,Costa,1,1,1,34
017895_047_11_02,1766,1,28,0,Costa,2,1,1,36
017895_089_11_03,1025,0,19,1,Costa,1,1,1,2
017895_199_11_03,400,0,23,1,Costa,2,1,1,96
017896_005_11_02,1940,1,26,0,Costa,2,1,1,8
017896_065_11_02,1479,1,27,0,Costa,2,1,1,30
017896_094_11_04,1025,0,26,1,Costa,2,1,1,2
017897_344_11_04,2780,0,27,0,Costa,2,1,1,36
017898_134_11_04,1740,1,23,0,Costa,2,1,1,7
017898_208_11_02,3400,1,28,1,Costa,2,1,1,1
017898_245_11_03,1566,1,29,0,Costa,1,0,1,12
017898_319_11_02,2175,0,29,0,Costa,2,1,1,8
017899_054_11_01,4345,0,29,0,Costa,2,1,1,18
017899_112_11_03,2820,0,19,1,Costa,1,1,0,26
017899_112_11_04,920,0,18,1,Costa,1,1,0,23
017899_206_11_03,1305,1,27,0,Costa,2,1,1,24
017900_068_11_01,1604,0,29,1,Costa,2,1,0,14
017900_103_11_04,150,1,24,1,Costa,1,1,1,3
017901_017_11_03,100,0,22,0,Costa,2,1,0,84
017902_065_11_03,115,1,22,1,Costa,2,1,1,18
017902_065_11_04,1914,0,26,0,Costa,2,1,1,3
017903_068_11_01,996,0,23,1,Costa,2,1,1,24
017904_012_11_04,280,0,18,1,Costa,1,1,1,24
017905_037_11_02,120,0,24,1,Costa,1,1,0,84
017905_037_11_03,800,1,27,1,Costa,2,1,0,24
017905_050_11_01,925,0,25,0,Costa,2,1,1,12
017905_050_11_02,2000,1,28,1,Costa,2,1,0,12
017905_111_11_01,1740,0,23,1,Costa,1,1,1,29
017906_011_11_01,1653,0,28,1,Costa,2,1,1,8
017906_049_11_03,1120,0,29,0,Costa,2,1,1,6
017906_049_11_04,1400,1,19,1,Costa,2,1,1,17
017906_049_11_05,1000,1,18,1,Costa,1,1,1,31
017907_084_11_03,892,0,26,1,Costa,2,1,1,2
017907_084_11_04,480,1,21,1,Costa,1,1,1,4
017907_100_11_03,718,0,23,0,Costa,2,1,1,1
017907_115_11_03,660,1,28,1,Costa,1,1,1,1
017909_019_11_05,1880,0,27,1,Costa,2,1,0,12
017909_103_11_01,1435,0,29,1,Costa,1,1,1,4
017909_103_11_02,80,1,24,1,Costa,1,1,1,3
017909_164_11_11,770,0,25,1,Costa,2,1,1,24
017912_044_11_03,1200,0,24,1,Costa,1,1,1,96
017912_068_11_06,913,0,22,0,Costa,1,1,1,24
017913_028_11_02,541,1,26,1,Costa,2,1,1,14
017914_014_11_01,1762,1,27,0,Costa,2,1,1,6
017914_075_22_01,450,1,23,1,Costa,2,1,1,6
017915_003_11_02,1050,1,26,0,Costa,2,1,1,6
017915_020_11_03,1500,1,28,1,Costa,2,1,1,18
017915_081_11_07,1515,1,26,0,Costa,2,1,1,1
017915_098_11_03,1891,0,23,1,Costa,1,1,1,4
017916_002_11_02,1680,1,26,0,Costa,2,1,1,6
017917_009_11_03,1025,1,28,1,Costa,2,1,1,12
017917_070_11_04,2840,0,29,1,Costa,1,1,1,14
017917_091_11_03,1000,1,23,1,Costa,2,1,1,7
017917_133_11_02,905,1,20,0,Costa,1,1,1,4
017917_133_11_03,1025,1,18,0,Costa,1,1,1,1
017918_029_11_04,150,0,29,0,Costa,1,1,1,24
017918_087_11_03,1025,0,20,1,Costa,1,1,1,2
017918_107_11_03,320,0,20,1,Costa,1,1,1,1
017919_098_11_03,320,1,17,1,Costa,1,1,1,10
017919_111_11_03,1025,1,18,1,Costa,2,1,1,1
017920_145_11_03,444,1,21,0,Costa,1,1,1,6
017920_145_11_05,800,1,22,1,Costa,1,1,0,2
017921_042_11_03,80,1,17,1,Costa,1,1,1,2
017921_131_11_03,2272,0,23,0,Costa,1,1,1,38
017922_049_11_03,432,1,20,0,Costa,2,1,1,5
017922_049_11_05,700,1,25,1,Costa,2,1,1,48
017922_097_11_03,895,0,27,0,Costa,1,1,1,4
017922_097_11_04,445,0,22,1,Costa,2,1,1,5
017922_128_11_01,2220,0,29,0,Costa,2,1,1,18
017923_011_11_03,650,0,28,1,Costa,1,1,1,36
017923_027_11_03,1100,1,26,1,Costa,2,1,1,30
017925_095_11_02,2000,0,21,0,Costa,1,1,1,2
017926_011_11_02,500,0,29,1,Costa,1,1,1,1
017926_049_11_01,1230,0,27,0,Costa,2,1,1,60
017926_049_11_02,980,1,27,0,Costa,1,1,1,1
017926_076_11_05,720,0,19,1,Costa,1,1,1,24
017926_076_11_07,1100,0,24,1,Costa,1,1,1,4
017928_126_11_03,1460,0,22,1,Costa,2,1,1,4
017928_126_11_05,3330,0,19,1,Costa,2,1,1,16
017928_126_11_06,1460,0,18,1,Costa,1,1,1,4
017928_144_11_02,60,1,19,1,Costa,1,1,1,1
017928_144_11_04,975,0,21,1,Costa,1,1,1,1
017928_144_11_05,800,1,19,1,Costa,2,1,1,12
017929_039_11_02,750,0,17,1,Costa,1,1,1,36
017929_052_11_03,1200,1,24,1,Costa,2,1,0,6
017929_077_11_02,1190,1,23,0,Costa,2,1,1,7
017930_005_11_02,1100,1,24,1,Costa,2,1,0,6
017930_030_11_02,620,0,25,1,Costa,2,1,0,1
017930_044_11_03,1100,0,28,1,Costa,1,1,1,6
017930_044_11_04,1620,0,26,1,Costa,1,1,1,54
017932_242_11_06,3987,1,26,0,Costa,2,1,1,48
017932_387_11_01,1025,0,22,1,Costa,1,1,0,6
017933_091_11_03,2487,1,25,0,Costa,2,0,1,24
017933_165_11_02,800,0,26,1,Costa,2,1,1,1
017934_139_11_06,1400,1,26,1,Costa,1,1,1,6
017935_077_11_04,910,0,28,0,Costa,2,1,1,3
017937_034_11_02,305,0,20,1,Costa,2,1,0,12
017938_095_11_05,680,0,21,1,Costa,2,1,1,12
017938_106_11_05,1500,0,29,1,Costa,2,1,0,15
017938_135_11_02,3828,1,28,0,Costa,2,1,1,12
017940_008_11_03,800,0,23,1,Costa,2,1,0,36
017941_043_11_06,1018,1,28,0,Costa,1,1,1,18
017941_102_11_08,575,1,29,1,Costa,2,1,1,36
017941_159_11_03,1500,0,26,0,Costa,2,1,1,1
017942_016_11_04,2300,1,28,0,Costa,2,1,0,24
017942_113_11_03,1000,1,23,1,Costa,2,1,1,1
017942_113_11_04,2300,1,29,1,Costa,2,1,1,42
017943_164_11_03,100,0,15,1,Costa,1,1,0,24
017944_013_11_03,1000,1,27,1,Costa,1,1,1,5
017944_013_11_04,1500,0,18,1,Costa,1,1,1,2
017944_013_11_06,2139,0,28,1,Costa,1,1,1,84
017944_173_11_01,9580,0,28,0,Costa,2,1,0,84
017944_173_11_02,1495,1,28,0,Costa,2,1,1,6
017945_036_11_04,1340,0,29,1,Costa,1,1,1,120
017946_041_11_03,440,0,23,1,Costa,2,1,0,24
017947_074_11_01,640,1,27,1,Costa,1,1,0,24
017947_177_11_03,1195,1,26,0,Costa,2,1,1,3
017948_146_11_05,915,1,22,0,Costa,2,1,1,12
017948_249_11_07,650,0,26,1,Costa,1,1,1,36
017948_249_11_08,850,1,26,0,Costa,1,1,1,12
017948_351_11_02,1830,0,24,0,Costa,2,1,1,10
017948_402_11_06,1020,0,23,0,Costa,1,1,1,24
017948_402_11_07,420,1,22,1,Costa,1,1,1,1
017948_505_11_01,550,1,23,1,Costa,1,1,0,1
017948_505_11_02,1545,0,22,1,Costa,1,1,0,6
017949_015_11_03,1275,0,25,1,Costa,2,1,1,36
017949_108_11_03,241,1,24,1,Costa,1,1,1,36
017950_038_11_03,800,0,21,1,Costa,2,1,0,12
017951_032_11_02,80,0,17,1,Costa,1,1,1,1
017951_077_11_04,3500,1,29,0,Costa,2,1,1,38
017951_122_11_02,1200,0,23,1,Costa,2,1,1,18
017951_122_11_03,400,1,28,1,Costa,2,1,1,1
017952_010_11_02,720,0,23,1,Costa,1,1,0,1
017952_029_11_04,1240,0,24,1,Costa,1,1,1,18
017952_044_11_04,800,0,22,1,Costa,1,1,1,12
017953_022_11_03,1026,0,21,1,Costa,2,1,0,2
017953_041_11_04,2871,1,28,0,Costa,2,1,1,7
017954_050_11_02,375,0,23,1,Costa,1,1,1,96
017954_083_11_01,1200,0,26,1,Costa,2,1,0,24
017954_083_11_02,1050,1,24,1,Costa,1,1,0,7
017955_145_11_04,995,0,21,1,Costa,1,1,1,12
017956_022_11_03,820,0,23,1,Costa,2,1,0,24
017956_127_12_03,895,0,20,0,Costa,1,1,1,5
017958_042_11_04,490,1,25,0,Costa,2,1,1,2
017958_070_11_03,970,1,27,0,Costa,2,1,1,5
017960_012_11_03,880,1,26,1,Costa,1,1,1,6
017960_087_11_01,1558,1,25,1,Costa,1,1,1,30
017961_067_11_03,500,0,20,1,Costa,1,1,0,12
017962_080_11_04,1100,1,26,1,Costa,2,1,0,36
017963_019_11_03,1200,0,26,1,Costa,2,1,1,12
017963_019_11_04,1100,0,20,1,Costa,1,1,1,2
017963_048_11_03,550,0,20,1,Costa,2,1,1,11
017963_093_11_02,893,0,19,0,Costa,1,1,1,12
017963_121_11_03,980,1,20,0,Costa,1,1,1,24
017966_009_11_02,1200,1,27,1,Costa,1,1,1,2
017966_106_11_03,700,0,21,0,Costa,1,1,1,12
017966_106_11_05,1026,0,29,0,Costa,1,1,1,84
017967_033_11_02,1800,0,27,1,Costa,1,1,0,36
017967_058_11_02,2190,0,28,0,Costa,1,1,1,60
017967_071_11_02,1005,0,29,0,Costa,2,1,1,24
017968_007_11_03,900,1,21,1,Costa,2,1,1,2
017968_007_11_04,1200,0,24,1,Costa,1,1,1,1
017968_099_11_03,2200,0,28,0,Costa,2,1,1,3
017968_120_11_02,1040,1,29,0,Costa,1,1,1,96
017968_120_11_03,1400,0,29,1,Costa,1,1,1,7
017968_144_12_03,1240,0,25,1,Costa,1,1,1,1
017968_144_22_01,1403,0,28,1,Costa,1,1,1,37
017969_057_11_01,416,0,28,0,Costa,2,1,1,84
017970_143_11_03,905,0,23,1,Costa,2,1,1,1
017971_016_11_02,400,1,26,1,Costa,1,1,1,11
017971_016_11_03,1800,0,21,1,Costa,1,1,0,48
017971_061_11_03,120,0,20,1,Costa,1,1,1,3
017971_092_11_04,450,0,29,1,Costa,2,1,1,3
017971_092_11_05,1355,0,26,0,Costa,2,0,1,1
017972_006_11_03,1400,0,19,1,Costa,1,1,1,14
017972_120_11_04,1087,1,22,0,Costa,2,1,1,36
017973_040_22_02,1360,0,23,1,Costa,1,1,0,18
017973_051_11_01,1440,0,27,1,Costa,1,1,1,12
017973_051_11_02,482,1,24,1,Costa,1,1,1,72
017974_048_11_02,1100,0,29,1,Costa,1,1,0,8
017974_069_11_01,713,0,26,1,Costa,1,1,0,24
017975_028_11_01,1200,0,21,1,Costa,2,1,0,12
017975_028_11_02,400,0,15,1,Costa,1,1,0,1
017975_073_11_03,10,1,16,1,Costa,1,1,1,2
017976_069_11_02,1120,1,23,1,Costa,2,1,1,60
017976_069_11_04,1990,0,27,1,Costa,2,1,1,24
017977_002_11_02,985,0,29,0,Costa,1,1,1,2
017977_002_11_03,550,0,24,1,Costa,1,1,1,24
017977_002_11_04,925,1,22,0,Costa,1,1,1,1
017977_024_11_06,600,1,23,1,Costa,1,1,1,4
017977_045_11_03,2800,0,25,0,Costa,1,1,1,60
017979_048_11_03,1200,1,26,1,Costa,2,1,1,12
017980_025_11_03,1305,1,28,0,Costa,2,1,1,4
017981_134_11_04,914,1,27,0,Costa,2,1,1,36
017982_064_11_02,1175,1,19,1,Costa,2,1,1,2
017983_015_11_02,1170,0,26,1,Costa,2,1,0,24
017983_061_11_01,4500,0,27,1,Costa,2,1,1,52
017983_061_11_02,6000,0,25,0,Costa,2,1,1,64
017985_063_11_05,1740,1,21,0,Costa,2,1,1,18
017985_103_11_04,1000,1,21,1,Costa,2,1,1,36
017989_158_11_04,1500,1,25,1,Costa,2,1,1,3
017990_138_23_02,200,1,25,1,Costa,2,1,1,1
017991_060_22_02,960,1,22,1,Costa,2,1,1,24
017991_060_22_03,1080,0,18,1,Costa,1,1,1,6
017994_049_11_03,460,1,19,0,Costa,2,1,1,15
017995_067_11_03,2080,1,19,0,Costa,1,1,1,1
017995_081_11_03,1025,0,22,1,Costa,1,1,1,12
017995_081_11_06,890,0,19,0,Costa,1,1,1,9
017996_035_11_02,585,1,19,1,Costa,2,1,0,5
017996_053_11_04,1541,0,22,0,Costa,1,1,1,72
017997_058_11_03,2000,0,29,1,Costa,2,1,0,48
